 0.000000e+00 -1.136364e-02 
 3.000000e-04 -1.136364e-02 
 6.000000e-04 -1.136364e-02 
 1.200000e-03 -1.136364e-02 
 2.400000e-03 -1.136364e-02 
 4.800000e-03 -1.136364e-02 
 9.600000e-03 -1.136364e-02 
 1.920000e-02 -1.136364e-02 
 3.840000e-02 -1.136364e-02 
 7.680000e-02 -1.136364e-02 
 1.368000e-01 -1.136364e-02 
 1.968000e-01 -1.136364e-02 
 2.568000e-01 -1.136364e-02 
 3.168000e-01 -1.136364e-02 
 3.768000e-01 -1.136364e-02 
 4.368000e-01 -1.136364e-02 
 4.968000e-01 -1.136364e-02 
 5.568000e-01 -1.136364e-02 
 6.168000e-01 -1.136364e-02 
 6.768000e-01 -1.136364e-02 
 7.368000e-01 -1.136364e-02 
 7.968000e-01 -1.136364e-02 
 8.568000e-01 -1.136364e-02 
 9.168000e-01 -1.136364e-02 
 9.768000e-01 -1.136364e-02 
 1.036800e+00 -1.136364e-02 
 1.096800e+00 -1.136364e-02 
 1.156800e+00 -1.136364e-02 
 1.216800e+00 -1.136364e-02 
 1.276800e+00 -1.136364e-02 
 1.336800e+00 -1.136364e-02 
 1.396800e+00 -1.136364e-02 
 1.456800e+00 -1.136364e-02 
 1.516800e+00 -1.136364e-02 
 1.576800e+00 -1.136364e-02 
 1.636800e+00 -1.136364e-02 
 1.696800e+00 -1.136364e-02 
 1.756800e+00 -1.136364e-02 
 1.816800e+00 -1.136364e-02 
 1.876800e+00 -1.136364e-02 
 1.936800e+00 -1.136364e-02 
 1.996800e+00 -1.136364e-02 
 2.056800e+00 -1.136364e-02 
 2.116800e+00 -1.136364e-02 
 2.176800e+00 -1.136364e-02 
 2.236800e+00 -1.136364e-02 
 2.296800e+00 -1.136364e-02 
 2.356800e+00 -1.136364e-02 
 2.416800e+00 -1.136364e-02 
 2.476800e+00 -1.136364e-02 
 2.536800e+00 -1.136364e-02 
 2.596800e+00 -1.136364e-02 
 2.656800e+00 -1.136364e-02 
 2.716800e+00 -1.136364e-02 
 2.776800e+00 -1.136364e-02 
 2.836800e+00 -1.136364e-02 
 2.896800e+00 -1.136364e-02 
 2.956800e+00 -1.136364e-02 
 3.000000e+00 -1.136364e-02 
